STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00047813,"SAN JACINTO, CA US",2020-12-24,,62,45,
USC00047813,"SAN JACINTO, CA US",2020-12-25,,73,41,
USC00047813,"SAN JACINTO, CA US",2020-12-26,,71,39,
USC00047813,"SAN JACINTO, CA US",2020-12-27,,62,42,
USC00047813,"SAN JACINTO, CA US",2020-12-28,,49,41,
USC00047813,"SAN JACINTO, CA US",2020-12-29,,59,37,
USC00047813,"SAN JACINTO, CA US",2020-12-30,,64,33,
USC00047813,"SAN JACINTO, CA US",2020-12-31,,62,35,
USC00047813,"SAN JACINTO, CA US",2021-01-01,,66,36,
USC00047813,"SAN JACINTO, CA US",2021-01-02,,64,39,
USC00047813,"SAN JACINTO, CA US",2021-01-03,,64,38,
USC00047813,"SAN JACINTO, CA US",2021-01-04,,67,38,
USC00047813,"SAN JACINTO, CA US",2021-01-05,,74,37,
USC00047813,"SAN JACINTO, CA US",2021-01-06,,74,40,
USC00047813,"SAN JACINTO, CA US",2021-01-07,,74,40,
USC00047813,"SAN JACINTO, CA US",2021-01-08,,72,41,
USC00047813,"SAN JACINTO, CA US",2021-01-09,,71,36,
USC00047813,"SAN JACINTO, CA US",2021-01-10,,69,38,
USC00047813,"SAN JACINTO, CA US",2021-01-11,,71,39,
USC00047813,"SAN JACINTO, CA US",2021-01-12,,71,37,
USC00047813,"SAN JACINTO, CA US",2021-01-13,,76,40,
USC00047813,"SAN JACINTO, CA US",2021-01-14,,85,43,
USC00047813,"SAN JACINTO, CA US",2021-01-15,,87,56,
USC00047813,"SAN JACINTO, CA US",2021-01-16,,87,47,
USC00047813,"SAN JACINTO, CA US",2021-01-17,,83,48,
USC00047813,"SAN JACINTO, CA US",2021-01-18,,79,44,
USC00047813,"SAN JACINTO, CA US",2021-01-19,,62,45,
USC00047813,"SAN JACINTO, CA US",2021-01-20,,67,51,
USC00047813,"SAN JACINTO, CA US",2021-01-21,,69,45,
USC00047813,"SAN JACINTO, CA US",2021-01-22,,62,42,
USC00047813,"SAN JACINTO, CA US",2021-01-23,,51,40,
USC00047813,"SAN JACINTO, CA US",2021-01-24,,53,41,
USC00047813,"SAN JACINTO, CA US",2021-01-25,,47,36,
USC00047813,"SAN JACINTO, CA US",2021-01-26,,52,35,
USC00047813,"SAN JACINTO, CA US",2021-01-27,,58,36,
USC00047813,"SAN JACINTO, CA US",2021-01-28,,63,38,
USC00047813,"SAN JACINTO, CA US",2021-01-29,,50,42,
USC00047813,"SAN JACINTO, CA US",2021-01-30,,62,34,
USC00047813,"SAN JACINTO, CA US",2021-01-31,,69,37,
USC00047813,"SAN JACINTO, CA US",2021-02-01,,67,52,
USC00047813,"SAN JACINTO, CA US",2021-02-02,,75,54,
USC00047813,"SAN JACINTO, CA US",2021-02-03,,71,45,
USC00047813,"SAN JACINTO, CA US",2021-02-04,,67,40,
USC00047813,"SAN JACINTO, CA US",2021-02-05,,73,39,
USC00047813,"SAN JACINTO, CA US",2021-02-06,,77,40,
USC00047813,"SAN JACINTO, CA US",2021-02-07,,74,42,
USC00047813,"SAN JACINTO, CA US",2021-02-08,,69,41,
USC00047813,"SAN JACINTO, CA US",2021-02-09,,59,42,
USC00047813,"SAN JACINTO, CA US",2021-02-10,,63,48,
USC00047813,"SAN JACINTO, CA US",2021-02-11,,72,40,
USC00047813,"SAN JACINTO, CA US",2021-02-12,,64,47,
USC00047813,"SAN JACINTO, CA US",2021-02-13,,58,42,
USC00047813,"SAN JACINTO, CA US",2021-02-14,,62,43,
USC00047813,"SAN JACINTO, CA US",2021-02-15,,60,41,
